job_idx,cv_col,source,model,label,score,score_skills,score_experience,score_education,score_location,gs_matched,label_checked,justification,generated_at
114,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.08,83.87,5.72,12.97,30.07,,,Skills: 83.9% | Experience: 5.7% | Education: 13.0% | Location: 30.1%,2026-05-07 19:23:30
114,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.69,38.55,0.0,0.0,28.45,,,Skills: 38.5% | Experience: 0.0% | Education: 0.0% | Location: 28.4%,2026-05-07 19:23:30
115,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.36,57.4,0.0,35.17,29.08,,,Skills: 57.4% | Experience: 0.0% | Education: 35.2% | Location: 29.1%,2026-05-07 19:23:30
115,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.19,66.31,13.62,23.56,23.67,,,Skills: 66.3% | Experience: 13.6% | Education: 23.6% | Location: 23.7%,2026-05-07 19:23:30
115,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.19,66.31,13.62,23.56,23.67,,,Skills: 66.3% | Experience: 13.6% | Education: 23.6% | Location: 23.7%,2026-05-07 19:23:30
115,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.0,55.01,0.0,75.58,32.5,,,Skills: 55.0% | Experience: 0.0% | Education: 75.6% | Location: 32.5%,2026-05-07 19:23:30
115,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,26.58,31.45,0.0,46.44,31.38,,,Skills: 31.4% | Experience: 0.0% | Education: 46.4% | Location: 31.4%,2026-05-07 19:23:30
116,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,68.16,82.59,65.88,58.02,47.02,,,Skills: 82.6% | Experience: 65.9% | Education: 58.0% | Location: 47.0%,2026-05-07 19:23:30
116,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.47,75.37,0.0,77.01,46.13,,,Skills: 75.4% | Experience: 0.0% | Education: 77.0% | Location: 46.1%,2026-05-07 19:23:30
116,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,55.61,94.69,0.0,65.04,31.51,,,Skills: 94.7% | Experience: 0.0% | Education: 65.0% | Location: 31.5%,2026-05-07 19:23:30
116,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.33,47.81,32.08,42.69,31.0,,,Skills: 47.8% | Experience: 32.1% | Education: 42.7% | Location: 31.0%,2026-05-07 19:23:30
116,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,31.36,63.23,0.0,0.0,40.42,,,Skills: 63.2% | Experience: 0.0% | Education: 0.0% | Location: 40.4%,2026-05-07 19:23:30
117,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,31.84,40.01,41.5,5.47,29.12,,,Skills: 40.0% | Experience: 41.5% | Education: 5.5% | Location: 29.1%,2026-05-07 19:23:30
117,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,31.56,65.3,0.0,8.42,25.07,,,Skills: 65.3% | Experience: 0.0% | Education: 8.4% | Location: 25.1%,2026-05-07 19:23:30
117,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.55,53.52,45.18,13.31,41.25,,,Skills: 53.5% | Experience: 45.2% | Education: 13.3% | Location: 41.2%,2026-05-07 19:23:30
117,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,15.29,18.48,0.0,7.2,43.04,,,Skills: 18.5% | Experience: 0.0% | Education: 7.2% | Location: 43.0%,2026-05-07 19:23:30
117,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.62,41.92,0.0,6.96,43.04,,,Skills: 41.9% | Experience: 0.0% | Education: 7.0% | Location: 43.0%,2026-05-07 19:23:30
118,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,55.69,89.78,49.69,10.52,35.01,,,Skills: 89.8% | Experience: 49.7% | Education: 10.5% | Location: 35.0%,2026-05-07 19:23:30
118,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.27,29.36,0.0,43.06,32.74,,,Skills: 29.4% | Experience: 0.0% | Education: 43.1% | Location: 32.7%,2026-05-07 19:23:30
118,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,30.55,12.58,38.5,52.36,36.12,,,Skills: 12.6% | Experience: 38.5% | Education: 52.4% | Location: 36.1%,2026-05-07 19:23:30
118,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,20.34,18.57,19.15,24.81,21.06,,,Skills: 18.6% | Experience: 19.1% | Education: 24.8% | Location: 21.1%,2026-05-07 19:23:30
118,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,44.13,100.0,0.0,0.0,27.54,,,Skills: 100.0% | Experience: 0.0% | Education: 0.0% | Location: 27.5%,2026-05-07 19:23:30
119,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,67.85,91.27,28.11,90.6,41.27,,,Skills: 91.3% | Experience: 28.1% | Education: 90.6% | Location: 41.3%,2026-05-07 19:23:30
119,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.45,65.0,24.97,49.94,34.78,,,Skills: 65.0% | Experience: 25.0% | Education: 49.9% | Location: 34.8%,2026-05-07 19:23:30
119,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,50.68,74.54,0.0,87.76,22.09,,,Skills: 74.5% | Experience: 0.0% | Education: 87.8% | Location: 22.1%,2026-05-07 19:23:30
119,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.88,51.88,4.64,55.41,25.9,,,Skills: 51.9% | Experience: 4.6% | Education: 55.4% | Location: 25.9%,2026-05-07 19:23:30
119,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,31.01,67.91,0.0,0.0,25.62,,,Skills: 67.9% | Experience: 0.0% | Education: 0.0% | Location: 25.6%,2026-05-07 19:23:30
120,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,78.05,88.25,76.6,90.65,36.47,,,Skills: 88.2% | Experience: 76.6% | Education: 90.7% | Location: 36.5%,2026-05-07 19:23:30
120,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.14,70.08,0.3,78.62,22.04,,,Skills: 70.1% | Experience: 0.3% | Education: 78.6% | Location: 22.0%,2026-05-07 19:23:30
120,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.12,65.26,0.0,41.01,12.07,,,Skills: 65.3% | Experience: 0.0% | Education: 41.0% | Location: 12.1%,2026-05-07 19:23:30
120,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,35.91,55.2,0.0,48.23,27.86,,,Skills: 55.2% | Experience: 0.0% | Education: 48.2% | Location: 27.9%,2026-05-07 19:23:30
120,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,3.56,0.0,0.0,0.0,23.76,,,Skills: 0.0% | Experience: 0.0% | Education: 0.0% | Location: 23.8%,2026-05-07 19:23:30
121,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,64.57,86.0,69.59,29.56,45.73,,,Skills: 86.0% | Experience: 69.6% | Education: 29.6% | Location: 45.7%,2026-05-07 19:23:30
121,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.83,74.21,22.21,74.75,10.95,,,Skills: 74.2% | Experience: 22.2% | Education: 74.8% | Location: 10.9%,2026-05-07 19:23:30
121,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.58,43.35,0.0,61.57,46.17,,,Skills: 43.4% | Experience: 0.0% | Education: 61.6% | Location: 46.2%,2026-05-07 19:23:30
121,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.07,26.52,0.0,31.55,47.71,,,Skills: 26.5% | Experience: 0.0% | Education: 31.6% | Location: 47.7%,2026-05-07 19:23:30
121,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.28,20.48,0.0,0.0,40.59,,,Skills: 20.5% | Experience: 0.0% | Education: 0.0% | Location: 40.6%,2026-05-07 19:23:30
122,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,79.98,92.43,74.86,92.91,38.04,,,Skills: 92.4% | Experience: 74.9% | Education: 92.9% | Location: 38.0%,2026-05-07 19:23:30
122,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.24,59.83,0.0,17.87,31.53,,,Skills: 59.8% | Experience: 0.0% | Education: 17.9% | Location: 31.5%,2026-05-07 19:23:30
122,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.76,67.21,0.0,30.76,31.52,,,Skills: 67.2% | Experience: 0.0% | Education: 30.8% | Location: 31.5%,2026-05-07 19:23:30
122,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.8,50.62,12.43,7.21,0.0,,,Skills: 50.6% | Experience: 12.4% | Education: 7.2% | Location: 0.0%,2026-05-07 19:23:30
122,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.41,80.55,0.0,68.48,36.61,,,Skills: 80.5% | Experience: 0.0% | Education: 68.5% | Location: 36.6%,2026-05-07 19:23:30
123,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,30.32,44.92,0.0,44.84,22.59,,,Skills: 44.9% | Experience: 0.0% | Education: 44.8% | Location: 22.6%,2026-05-07 19:23:30
123,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.05,48.76,55.75,59.52,18.04,,,Skills: 48.8% | Experience: 55.8% | Education: 59.5% | Location: 18.0%,2026-05-07 19:23:30
123,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.53,40.07,44.47,80.85,21.46,,,Skills: 40.1% | Experience: 44.5% | Education: 80.8% | Location: 21.5%,2026-05-07 19:23:30
123,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.28,56.37,13.46,45.03,22.38,,,Skills: 56.4% | Experience: 13.5% | Education: 45.0% | Location: 22.4%,2026-05-07 19:23:30
123,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.83,59.13,16.57,50.18,0.0,,,Skills: 59.1% | Experience: 16.6% | Education: 50.2% | Location: 0.0%,2026-05-07 19:23:30
124,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.97,90.78,0.0,20.21,10.77,,,Skills: 90.8% | Experience: 0.0% | Education: 20.2% | Location: 10.8%,2026-05-07 19:23:30
124,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.65,54.36,41.92,50.97,34.86,,,Skills: 54.4% | Experience: 41.9% | Education: 51.0% | Location: 34.9%,2026-05-07 19:23:30
124,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.18,75.52,0.0,21.59,24.33,,,Skills: 75.5% | Experience: 0.0% | Education: 21.6% | Location: 24.3%,2026-05-07 19:23:30
124,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.28,64.92,17.53,4.64,20.0,,,Skills: 64.9% | Experience: 17.5% | Education: 4.6% | Location: 20.0%,2026-05-07 19:23:30
124,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,29.24,62.22,0.0,0.0,29.03,,,Skills: 62.2% | Experience: 0.0% | Education: 0.0% | Location: 29.0%,2026-05-07 19:23:30
125,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.29,27.51,36.69,96.73,38.44,,,Skills: 27.5% | Experience: 36.7% | Education: 96.7% | Location: 38.4%,2026-05-07 19:23:30
125,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.02,11.58,40.67,75.18,14.58,,,Skills: 11.6% | Experience: 40.7% | Education: 75.2% | Location: 14.6%,2026-05-07 19:23:30
125,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,23.07,19.0,0.0,59.17,24.22,,,Skills: 19.0% | Experience: 0.0% | Education: 59.2% | Location: 24.2%,2026-05-07 19:23:30
125,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.36,31.24,0.0,36.05,31.03,,,Skills: 31.2% | Experience: 0.0% | Education: 36.0% | Location: 31.0%,2026-05-07 19:23:30
125,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,16.12,0.0,0.0,55.32,33.72,,,Skills: 0.0% | Experience: 0.0% | Education: 55.3% | Location: 33.7%,2026-05-07 19:23:30
126,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,65.12,81.42,77.42,43.05,30.57,,,Skills: 81.4% | Experience: 77.4% | Education: 43.0% | Location: 30.6%,2026-05-07 19:23:30
126,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,27.65,48.9,0.0,15.24,33.62,,,Skills: 48.9% | Experience: 0.0% | Education: 15.2% | Location: 33.6%,2026-05-07 19:23:30
126,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.06,32.12,0.0,14.33,22.28,,,Skills: 32.1% | Experience: 0.0% | Education: 14.3% | Location: 22.3%,2026-05-07 19:23:30
126,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,9.52,7.94,0.0,11.24,27.29,,,Skills: 7.9% | Experience: 0.0% | Education: 11.2% | Location: 27.3%,2026-05-07 19:23:30
126,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.19,82.7,0.0,0.0,27.41,,,Skills: 82.7% | Experience: 0.0% | Education: 0.0% | Location: 27.4%,2026-05-07 19:23:30
127,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,70.35,92.79,43.03,97.13,20.35,,,Skills: 92.8% | Experience: 43.0% | Education: 97.1% | Location: 20.4%,2026-05-07 19:23:30
127,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,16.85,28.57,0.0,10.03,22.8,,,Skills: 28.6% | Experience: 0.0% | Education: 10.0% | Location: 22.8%,2026-05-07 19:23:30
127,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.94,90.09,0.0,26.48,30.73,,,Skills: 90.1% | Experience: 0.0% | Education: 26.5% | Location: 30.7%,2026-05-07 19:23:30
127,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,56.86,95.13,5.97,67.47,25.46,,,Skills: 95.1% | Experience: 6.0% | Education: 67.5% | Location: 25.5%,2026-05-07 19:23:30
127,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,15.46,28.57,0.0,0.0,26.9,,,Skills: 28.6% | Experience: 0.0% | Education: 0.0% | Location: 26.9%,2026-05-07 19:23:30
128,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,44.47,81.67,0.0,21.08,50.58,,,Skills: 81.7% | Experience: 0.0% | Education: 21.1% | Location: 50.6%,2026-05-07 19:23:30
128,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.78,78.22,9.25,29.07,29.1,,,Skills: 78.2% | Experience: 9.2% | Education: 29.1% | Location: 29.1%,2026-05-07 19:23:30
128,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.19,80.61,0.0,23.95,14.38,,,Skills: 80.6% | Experience: 0.0% | Education: 23.9% | Location: 14.4%,2026-05-07 19:23:30
128,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.08,73.47,0.0,19.91,38.05,,,Skills: 73.5% | Experience: 0.0% | Education: 19.9% | Location: 38.0%,2026-05-07 19:23:30
128,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,27.7,62.24,0.0,0.0,18.69,,,Skills: 62.2% | Experience: 0.0% | Education: 0.0% | Location: 18.7%,2026-05-07 19:23:30
129,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.02,72.84,0.0,48.77,20.86,,,Skills: 72.8% | Experience: 0.0% | Education: 48.8% | Location: 20.9%,2026-05-07 19:23:30
129,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.17,53.31,46.16,43.16,24.5,,,Skills: 53.3% | Experience: 46.2% | Education: 43.2% | Location: 24.5%,2026-05-07 19:23:30
129,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,53.86,71.37,49.56,50.3,19.11,,,Skills: 71.4% | Experience: 49.6% | Education: 50.3% | Location: 19.1%,2026-05-07 19:23:30
129,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,30.91,62.93,6.63,20.39,0.0,,,Skills: 62.9% | Experience: 6.6% | Education: 20.4% | Location: 0.0%,2026-05-07 19:23:31
129,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,20.19,27.41,0.0,28.5,23.5,,,Skills: 27.4% | Experience: 0.0% | Education: 28.5% | Location: 23.5%,2026-05-07 19:23:31
130,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,63.14,75.31,60.4,64.31,33.71,,,Skills: 75.3% | Experience: 60.4% | Education: 64.3% | Location: 33.7%,2026-05-07 19:23:31
130,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.55,70.15,7.53,41.31,68.98,,,Skills: 70.2% | Experience: 7.5% | Education: 41.3% | Location: 69.0%,2026-05-07 19:23:31
130,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,62.26,76.97,34.92,67.99,60.97,,,Skills: 77.0% | Experience: 34.9% | Education: 68.0% | Location: 61.0%,2026-05-07 19:23:31
130,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,29.66,39.44,0.0,32.15,49.69,,,Skills: 39.4% | Experience: 0.0% | Education: 32.1% | Location: 49.7%,2026-05-07 19:23:31
130,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.41,55.49,0.0,0.0,68.08,,,Skills: 55.5% | Experience: 0.0% | Education: 0.0% | Location: 68.1%,2026-05-07 19:23:31
131,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,59.5,76.58,35.16,81.29,25.46,,,Skills: 76.6% | Experience: 35.2% | Education: 81.3% | Location: 25.5%,2026-05-07 19:23:31
131,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.16,50.83,0.0,82.69,28.58,,,Skills: 50.8% | Experience: 0.0% | Education: 82.7% | Location: 28.6%,2026-05-07 19:23:31
131,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.84,54.2,43.98,56.45,12.5,,,Skills: 54.2% | Experience: 44.0% | Education: 56.5% | Location: 12.5%,2026-05-07 19:23:31
131,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,20.21,21.52,0.0,45.84,16.21,,,Skills: 21.5% | Experience: 0.0% | Education: 45.8% | Location: 16.2%,2026-05-07 19:23:31
131,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,4.0,2.94,0.0,0.0,18.85,,,Skills: 2.9% | Experience: 0.0% | Education: 0.0% | Location: 18.9%,2026-05-07 19:23:31
132,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,35.53,37.34,0.0,79.84,30.85,,,Skills: 37.3% | Experience: 0.0% | Education: 79.8% | Location: 30.9%,2026-05-07 19:23:31
132,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.36,0.33,30.0,47.32,15.1,,,Skills: 0.3% | Experience: 30.0% | Education: 47.3% | Location: 15.1%,2026-05-07 19:23:31
132,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.87,25.06,37.5,90.27,22.77,,,Skills: 25.1% | Experience: 37.5% | Education: 90.3% | Location: 22.8%,2026-05-07 19:23:31
132,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.27,11.62,6.99,49.26,20.18,,,Skills: 11.6% | Experience: 7.0% | Education: 49.3% | Location: 20.2%,2026-05-07 19:23:31
132,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.08,27.74,0.0,0.0,19.89,,,Skills: 27.7% | Experience: 0.0% | Education: 0.0% | Location: 19.9%,2026-05-07 19:23:31
133,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,64.31,79.69,67.39,52.68,33.69,,,Skills: 79.7% | Experience: 67.4% | Education: 52.7% | Location: 33.7%,2026-05-07 19:23:31
133,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.05,53.38,0.0,59.2,19.05,,,Skills: 53.4% | Experience: 0.0% | Education: 59.2% | Location: 19.1%,2026-05-07 19:23:31
133,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.31,71.56,38.99,30.44,32.31,,,Skills: 71.6% | Experience: 39.0% | Education: 30.4% | Location: 32.3%,2026-05-07 19:23:31
133,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.08,63.93,0.0,40.7,15.77,,,Skills: 63.9% | Experience: 0.0% | Education: 40.7% | Location: 15.8%,2026-05-07 19:23:31
133,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,11.92,21.48,0.0,0.0,22.19,,,Skills: 21.5% | Experience: 0.0% | Education: 0.0% | Location: 22.2%,2026-05-07 19:23:31
134,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.22,89.34,28.77,17.94,11.33,,,Skills: 89.3% | Experience: 28.8% | Education: 17.9% | Location: 11.3%,2026-05-07 19:23:31
134,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.61,87.46,0.0,20.04,10.78,,,Skills: 87.5% | Experience: 0.0% | Education: 20.0% | Location: 10.8%,2026-05-07 19:23:31
134,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,54.22,82.97,14.52,73.92,17.48,,,Skills: 83.0% | Experience: 14.5% | Education: 73.9% | Location: 17.5%,2026-05-07 19:23:31
134,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.56,82.62,0.0,78.77,25.08,,,Skills: 82.6% | Experience: 0.0% | Education: 78.8% | Location: 25.1%,2026-05-07 19:23:31
134,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,20.59,43.04,0.0,0.0,22.52,,,Skills: 43.0% | Experience: 0.0% | Education: 0.0% | Location: 22.5%,2026-05-07 19:23:31
135,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,61.47,88.49,65.54,11.31,49.53,,,Skills: 88.5% | Experience: 65.5% | Education: 11.3% | Location: 49.5%,2026-05-07 19:23:31
135,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.01,42.8,55.51,5.47,32.78,,,Skills: 42.8% | Experience: 55.5% | Education: 5.5% | Location: 32.8%,2026-05-07 19:23:31
135,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.11,90.84,0.0,7.58,48.36,,,Skills: 90.8% | Experience: 0.0% | Education: 7.6% | Location: 48.4%,2026-05-07 19:23:31
135,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,63.67,87.84,11.31,93.46,46.76,,,Skills: 87.8% | Experience: 11.3% | Education: 93.5% | Location: 46.8%,2026-05-07 19:23:31
135,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,22.12,36.61,0.0,0.0,49.84,,,Skills: 36.6% | Experience: 0.0% | Education: 0.0% | Location: 49.8%,2026-05-07 19:23:31
136,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.42,87.55,0.0,55.55,35.27,,,Skills: 87.5% | Experience: 0.0% | Education: 55.5% | Location: 35.3%,2026-05-07 19:23:31
136,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,56.47,86.62,26.04,48.55,37.37,,,Skills: 86.6% | Experience: 26.0% | Education: 48.5% | Location: 37.4%,2026-05-07 19:23:31
136,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,35.03,52.83,2.03,37.44,39.36,,,Skills: 52.8% | Experience: 2.0% | Education: 37.4% | Location: 39.4%,2026-05-07 19:23:31
136,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.2,74.84,0.0,55.57,34.35,,,Skills: 74.8% | Experience: 0.0% | Education: 55.6% | Location: 34.4%,2026-05-07 19:23:31
136,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,11.51,17.2,0.0,0.0,30.86,,,Skills: 17.2% | Experience: 0.0% | Education: 0.0% | Location: 30.9%,2026-05-07 19:23:31
137,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,65.34,80.62,38.75,92.78,32.29,,,Skills: 80.6% | Experience: 38.8% | Education: 92.8% | Location: 32.3%,2026-05-07 19:23:31
137,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.63,66.88,0.0,80.01,32.5,,,Skills: 66.9% | Experience: 0.0% | Education: 80.0% | Location: 32.5%,2026-05-07 19:23:31
137,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.91,73.38,5.14,45.62,20.99,,,Skills: 73.4% | Experience: 5.1% | Education: 45.6% | Location: 21.0%,2026-05-07 19:23:31
137,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.25,67.24,0.0,33.97,37.04,,,Skills: 67.2% | Experience: 0.0% | Education: 34.0% | Location: 37.0%,2026-05-07 19:23:31
137,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,16.85,33.35,0.0,0.0,23.42,,,Skills: 33.4% | Experience: 0.0% | Education: 0.0% | Location: 23.4%,2026-05-07 19:23:31
138,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.78,34.38,19.95,22.05,10.87,,,Skills: 34.4% | Experience: 19.9% | Education: 22.1% | Location: 10.9%,2026-05-07 19:23:31
138,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.2,73.44,38.89,46.81,24.9,,,Skills: 73.4% | Experience: 38.9% | Education: 46.8% | Location: 24.9%,2026-05-07 19:23:31
138,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.96,55.57,1.29,57.68,32.51,,,Skills: 55.6% | Experience: 1.3% | Education: 57.7% | Location: 32.5%,2026-05-07 19:23:31
138,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.8,63.16,0.0,41.5,21.58,,,Skills: 63.2% | Experience: 0.0% | Education: 41.5% | Location: 21.6%,2026-05-07 19:23:31
138,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,9.95,15.48,0.0,0.0,25.06,,,Skills: 15.5% | Experience: 0.0% | Education: 0.0% | Location: 25.1%,2026-05-07 19:23:31
139,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,65.82,84.79,42.86,69.74,48.3,,,Skills: 84.8% | Experience: 42.9% | Education: 69.7% | Location: 48.3%,2026-05-07 19:23:31
